text,label
"tenho certeza de que o pessoal da Virgínia, Flórida e de outros estados indecisos concorda que se sente não apenas pressionado, mas também insultado pela barragem constante",2
sinto que estou colocando um homem inocente no corredor da morte,1
eu não tinha certeza do que mais fazer para ajudá-la a se sentir inteligente,1
sinto-me grato pelas lições que estou aprendendo,1
"espero que você fique feliz por ela ter lhe dado tantas coisas, incluindo memórias que você pode valorizar",1
estou me sentindo muito inútil agora,0
"sinto que alguns dos meus projetos são inteligentes e úteis o suficiente, decidi começar a compartilhá-los em instrutíveis, então escrevi meu primeiro neste fim de semana",1
"eu continuei pensando nesse sentido, provavelmente teria lavado a louça com raiva e quando ele se levantou, tivemos uma briga por causa disso e eu me senti completamente abusado",0
eu sinto inveja de quem tem crianças em certos momentos,2
eu estava me sentindo uma mãe muito ruim,0
estou me sentindo chateado com meu aac ou me sentindo meio infeliz e frustrado com a vida esta semana inteira,2
"não estou mais com medo, estou bem, me sinto ótimo com a cirurgia",1
Fiquei então me sentindo bastante envergonhado ao dizer que nada é novo,0
"sinto-me indesejado e deslocado, mas não consigo decidir se estou com muito medo de fazer algo sobre esta situação ok ou se vou ficar aqui nesta situação sem saída porque tenho medo que as coisas piorem",0
posso ou não ter chorado ao agradecê-los por fazerem meus filhos se sentirem tão especiais e amados,1
"sinto-me sobrecarregado por vários entes queridos e sinto falta do meu filho mais velho, que não vejo desde sexta-feira",0
sinto que ainda está muito baixo no meu abdômen,0
sinto como se tivesse sido recebido por uma família muito unida que garantirá que eu nunca me sentirei sozinho,1
"normalmente uso legos menores, mas este ano tenho alguns alunos com atrasos motores finos e quero que todos os meus alunos se sintam bem-sucedidos",1
faço algum exercício e sinto que estou fazendo algo que vale a pena enquanto isso,1
"sinto que minha vida é muito rica e gratificante, mas sei que as pessoas olham para a maneira como vivo e sentem uma pena descabida de mim",1
"tento praticar pelo menos alguns minutos por dia, cinco dias por semana, embora eu seja conhecido por pular um treino quando estou me sentindo particularmente letárgico ou preguiçoso",0
"tenho me sentido abatido, doente e totalmente desprovido de esperança de que algum dia terei a vida que desejo",0
estou me sentindo feliz e bem,1
"encontro-me tendo muito mais tempo para pensar em mim mesmo sem me sentir deprimido para realmente poder escrever e imaginar sem me sentir preso ou como se estivesse perdendo algo, um sentimento quase constante que tenho nas cidades",0
"Tenho a sensação de que Brig é sincero e tem um desejo muito forte de ajudar outras pessoas a terem sucesso, tanto financeiramente quanto também através da construção de relacionamentos fortalecedores por meio do cristianismo.",1
sinto que tive que fingir meus sentimentos com muito mais frequência do que gostaria,0
"eu estava me sentindo cheio de energia, então decidimos que iríamos de bicicleta até o resto dos templos",1
"eu realmente sou como ela disse, só você pode entender o que eu sinto hoje à noite ela culpou o sonho americano pelos excessos, tão raramente testemunhado, nunca visto hah hah hah hah hah",0
fico feliz quando obtenho bons resultados na área acadêmica ou atlética,1
"não sei onde quero trabalhar porque sempre haverá algo que me deixa estressado ou ansioso no trabalho, seja qual for o trabalho, pois todos os trabalhos exigem algum tipo de regras ou pressão",0
Eu pulo da cadeira sentindo que deveria estar fazendo algo que valesse mais a pena,1
"eu realmente esperava que eles chegassem longe o suficiente de nós para que pudéssemos sentir como se estivéssemos navegando por conta própria, então fiquei encantado quando, depois de apertar o segundo controle, eles seguiram para uma trilha pela floresta",1
eu sinto que normalmente eu ficaria com raiva porque é isso que eu realmente acho que nunca poderia ser bonita do meu tamanho,2
"Eu me pergunto quantas pessoas são contra a minha perspectiva de fazer isso apenas quando você tem vontade, mas acho que se você fizer isso por fazer sem querer, então isso acabará sendo o resultado de um trabalho ruim",0
"eu deveria saber que ela gosta de kamiki kun ele ri nozomi sente um nó desagradável no estômago você deve pensar que eu sou um idiota, não é, nonchan",0
"fiz a escolha de começar a reconhecer quando aquela sensação de não ser amado surge e de escolher manter minha persistência no mesmo nível, não permitindo que aquela velha reação me fechasse",0
sinto que sou mais odiado do que comemorado e mal posso esperar até o dia em que posso dizer que consegui,2
sinto-me muito confortável com esta decisão,1
"sinto-me rebelde porque não gosto particularmente de ver comédias românticas, mas tenho a sensação de que posso ser muito bom a escrevê-las.",2
"não me senti tão bem-vindo quando entrei pela primeira vez, morris rapidamente mudou isso e saí muito feliz",1
"Tenho ficado ansioso nos últimos tempos é que há certamente um sentimento entre algumas pessoas de que estão sob cerco, que muitas vezes estão em desvantagem, que são olhadas e consideradas de alguma forma diferentes e que sua fé as torna menos dignas de consideração. disse",0
eu sinto que deveria me importar por ser um pouco cruel por não fazê-lo,2
eu odeio quimioterapia e a ideia de ter toxinas percorrendo cada célula e me fazendo sentir horrível me faz estremecer,0
sinto-me muito honrado por ter apresentado esta série por ter um talento tão talentoso,1
"depois de ler o blog allthingsbucks, sinto que eu não deveria escrever um blog tão idiota depois de ler o blog allthingsbucks, o que me trouxe lágrimas aos olhos e um nó na garganta e uma sensação de não ter nada que valesse a pena ficar chateado",1
"eu estava me sentindo determinado, não demorou muito para eu começar a nomear coisas perversas novamente",1
sinto-me honrado por estar com tantos artistas maravilhosos e exibir meu trabalho para o público ver,1
"só me lembro de estar tão estressado e enquanto me divertia, sinto que poderia ter sido mais animado",1
eu me sinto mal-intencionada porque também estou sofrendo,2
eu sempre sinto que fui agredido pelas fotos dele,0
"não só estou grato por tudo parecer estar dando certo enquanto termino a semana em meu novo emprego, mas também me sinto muito sortudo por ter as pessoas que fazemos em nossas vidas",1
eu me sinto incrivelmente isolado e solitário,0
"eu me sinto muito egoísta para falar sobre você com qualquer outra pessoa, pois não quero que pensem que sou apenas dramático e chorão, quando na verdade é difícil para eles entenderem que sim, alguém pode parecer bem e ainda assim se sentir péssimo",2
"eu estava, admito, muito preocupado em me sentir isolado, trabalho em um cubículo praticamente sozinho, a menos que alguém precise de mim",0
"vou limpar a lousa perdoando unilateralmente aqueles que sinto que me fizeram mal ou alguém que amo intencionalmente ou por descuido, para que assim, com o tempo, possa esquecer os insultos e abusos percebidos",2
"eu sabia que era o espírito santo trabalhando, além disso, parece divino de uma maneira boa, como uma massagem me tranquilizando",1
sinto como se tivesse chegado a um ponto na minha carreira em que sou altamente respeitado lá,1
"faço pouco caso, mas às vezes me sinto muito estranho em pequenos grupos e em conversas individuais",0
"Tive muitos dias bons em que me sinto fabuloso e tenho muita energia, mas ultimamente também tive alguns dias ruins em que me sinto gigantesco, lento e desajeitado",1
"também sinto que se o Google odiasse SEO, saberíamos disso",0
não consegui dormir naquela noite e continuei me sentindo não tão fabuloso na manhã seguinte,1
"eu sinto que você acha que isso é um erro, mas o tempo está uma merda, o sono não demora",2
eu adoro deslizar sobre um belo pau grande e latejante e sentir o que meu lindo corpo faz com um homem,1
"sinto que ela está me julgando e ele não está aqui e não quero parecer a garota carente, então não sei",0
estou definitivamente me sentindo festivo,1
eu me sinto sobrecarregado pela presença dela,0
"estou me sentindo super animado, pois as semanas parecem estar voando e estamos cada vez mais perto da data do parto",1
virei essa página e sinto que não há como voltar aos meus anos irresponsáveis ​​de faculdade despreocupada,1
"estou me sentindo com mais energia, mais vivo, mais feliz do que há muito tempo",1
eu me sinto realmente patético confrontado com alguns,0
sinto que há jogos ou atividades perigosas,2
sinto que um jogador de classe mundial nos moldes do Benzema seria fantástico,1
estou me sentindo terrivelmente sobrecarregado pela ansiedade iminente estou apenas tentando manter meus olhos no prêmio,0
"sinto que poderia ser desagradável está repleto de amor, perdão, cura e expectativa de que as coisas vão dar certo",0
"estou me sentindo triste porque não concluí nada, embora deva concluir muitas coisas",0
não estou calculando a quantia que gostaria sinto que minha mudança de estilo de vida foi um sucesso até agora,1
"eu amo a indústria pornográfica e me sinto satisfeito e realizado trabalhando nela, devo dizer que isso realmente não traz muito dinheiro",1
ouço a música da vitória no toque de alguns geeks e me sinto triunfante,1
eu adoro autores de literatura infantil que não sentem a necessidade de simplificar as coisas para as crianças,0
eu estava tão quieto que era uma mistura de não dormir bem e me sentir um pouco isolado do grande grupo,0
eu sinto que eles são gananciosos e absolutamente famintos por dinheiro,2
eu me sinto tão fodido agora que quero me calar,2
sinto-me muito apaixonado por um determinado tema adoro apoiar a minha posição com conhecimentos e factos reais em vez de confiar apenas em opiniões,1
eu sinto que hoje é muito mais sofrido do que o dia do exame que temos que abrir livros toda vez que voltamos para casa,0
acordei na manhã da nossa caminhada me sentindo exultante,1
eu me sinto como uma criança cuja mãe fica orgulhosa por ter tocado na bola de futebol uma vez durante o jogo,1
"eu me sinto infeliz por dentro, mas por fora eu simplesmente gosto",0
